step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,orig_bal_diff,dest_bal_diff,orig_ratio,dest_ratio
5,PAYMENT,7002.74,C888289302,4103.0,0.0,M1731654671,0.0,0.0,0,4103.0,0.0,0.0,0.0
5,PAYMENT,953.21,C318371990,304098.0,303144.79,M1967710715,0.0,0.0,0,953.210000000021,0.0,0.996865451268966,0.0
5,PAYMENT,822.37,C1348421068,19826.0,19003.63,M10044740,0.0,0.0,0,822.369999999999,0.0,0.9585206294759616,0.0
5,PAYMENT,368.56,C1576607881,172469.57,172101.01,M1863075316,0.0,0.0,0,368.5599999999977,0.0,0.9978630433182504,0.0
5,TRANSFER,92036.54,C1163336956,172101.01,80064.48,C1446521801,4578941.6,4670978.14,0,92036.53000000001,-92036.54000000004,0.4652179554320764,1.0200999593443143
5,TRANSFER,166567.98,C263111287,80064.48,0.0,C1183572822,245770.79,412338.76,0,80064.48,-166567.97,0.0,1.6777370492237227
5,TRANSFER,1915470.93,C457660003,0.0,0.0,C1262822392,11600000.0,13500000.0,0,0.0,-1900000.0,0.0,1.163793103448275
5,TRANSFER,339163.04,C376017690,0.0,0.0,C766681183,10300000.0,12400000.0,0,0.0,-2100000.0,0.0,1.20388349514563
5,TRANSFER,41139.2,C1797578199,0.0,0.0,C662736689,4388254.93,4429394.13,0,0.0,-41139.200000000186,0.0,1.0093748427692166
5,TRANSFER,1716502.82,C316671934,0.0,0.0,C766681183,10600000.0,12400000.0,0,0.0,-1800000.0,0.0,1.169811320754716
5,TRANSFER,1097510.65,C859156431,0.0,0.0,C97730845,13000000.0,14100000.0,0,0.0,-1100000.0,0.0,1.0846153846153839
5,TRANSFER,103759.56,C1771965424,0.0,0.0,C1883840933,16800000.0,16900000.0,0,0.0,-100000.0,0.0,1.0059523809523803
5,TRANSFER,59691.76,C614054257,0.0,0.0,C1303868418,4254247.97,4313939.72,0,0.0,-59691.75,0.0,1.014031093255711
5,PAYMENT,7561.15,C920033195,105180.0,97618.85,M679681385,0.0,0.0,0,7561.149999999994,0.0,0.9281122837040381,0.0
5,PAYMENT,25625.94,C828064258,97618.85,71992.91,M1491089257,0.0,0.0,0,25625.940000000002,0.0,0.7374898393086236,0.0
5,PAYMENT,3032.18,C1518966801,9928.0,6895.82,M1783737980,0.0,0.0,0,3032.1800000000003,0.0,0.694582997581895,0.0
5,PAYMENT,4758.17,C24226406,99328.0,94569.83,M1483972190,0.0,0.0,0,4758.169999999998,0.0,0.9520963877254196,0.0
5,PAYMENT,538.17,C1311562833,5583.0,5044.83,M694790566,0.0,0.0,0,538.1700000000001,0.0,0.9036055883917185,0.0
5,PAYMENT,3726.93,C625411191,21477.85,17750.92,M1635975151,0.0,0.0,0,3726.9300000000003,0.0,0.8264756481673786,0.0
5,PAYMENT,14368.08,C1239710170,17750.92,3382.84,M757386713,0.0,0.0,0,14368.079999999998,0.0,0.19057265764242612,0.0
5,PAYMENT,6079.77,C819790006,18273.0,12193.23,M1180105925,0.0,0.0,0,6079.77,0.0,0.6672812346080734,0.0
5,PAYMENT,5274.02,C739665788,225.0,0.0,M668417314,0.0,0.0,0,225.0,0.0,0.0,0.0
5,PAYMENT,6678.65,C2144817630,121.0,0.0,M236333621,0.0,0.0,0,121.0,0.0,0.0,0.0
5,DEBIT,858.71,C287609100,153252.0,152393.29,C740950652,44255.66,45114.36,0,858.7099999999919,-858.6999999999971,0.9943967452300136,1.0194031678657556
5,PAYMENT,1405.7,C260345895,152647.0,151241.3,M1251502504,0.0,0.0,0,1405.7000000000116,0.0,0.9907911717884405,0.0
5,PAYMENT,2092.99,C1977656652,104778.0,102685.01,M1090123277,0.0,0.0,0,2092.9900000000052,0.0,0.9800245280496879,0.0
5,PAYMENT,6324.03,C1809269661,31237.0,24912.97,M1653318246,0.0,0.0,0,6324.029999999999,0.0,0.7975468194766471,0.0
5,PAYMENT,2399.58,C305242558,80570.0,78170.42,M494367851,0.0,0.0,0,2399.5800000000017,0.0,0.9702174506638984,0.0
5,PAYMENT,3044.66,C1290606579,78170.42,75125.76,M1934234778,0.0,0.0,0,3044.6600000000035,0.0,0.9610509960160172,0.0
5,DEBIT,4397.38,C1827239708,36481.0,32083.62,C1382717704,128823.03,133220.41,0,4397.380000000001,-4397.380000000005,0.879461089333933,1.0341350455736809
5,PAYMENT,5304.33,C1251709638,32083.62,26779.28,M1861043945,0.0,0.0,0,5304.34,0.0,0.8346713992994448,0.0
5,PAYMENT,5267.26,C1293967722,951545.0,946277.74,M1792454213,0.0,0.0,0,5267.260000000009,0.0,0.9944645182308667,0.0
5,PAYMENT,4826.29,C2085428347,11097.0,6270.71,M2022950677,0.0,0.0,0,4826.29,0.0,0.5650815535725285,0.0
5,PAYMENT,227.6,C922145372,509876.0,509648.4,M1762522689,0.0,0.0,0,227.59999999997672,0.0,0.999553616957829,0.0
5,PAYMENT,15920.5,C2109182431,7004.0,0.0,M469391891,0.0,0.0,0,7004.0,0.0,0.0,0.0
5,PAYMENT,3646.47,C454958850,21973.0,18326.53,M497507806,0.0,0.0,0,3646.470000000001,0.0,0.8340476948979046,0.0
5,PAYMENT,1263.04,C1549733596,544.0,0.0,M356318598,0.0,0.0,0,544.0,0.0,0.0,0.0
5,PAYMENT,1808.31,C2117142060,29927.0,28118.69,M1499458969,0.0,0.0,0,1808.3100000000013,0.0,0.9395759681889465,0.0
5,PAYMENT,8182.9,C2102534528,29705.0,21522.1,M267400033,0.0,0.0,0,8182.9000000000015,0.0,0.7245278572628431,0.0
5,PAYMENT,977.36,C2030458069,40086.0,39108.64,M1603493193,0.0,0.0,0,977.3600000000006,0.0,0.975618420395905,0.0
5,PAYMENT,3617.0,C857811226,3570.0,0.0,M1036283684,0.0,0.0,0,3570.0,0.0,0.0,0.0
5,DEBIT,2939.48,C1991193781,119621.0,116681.52,C510113906,8161.87,11101.36,0,2939.479999999996,-2939.4900000000007,0.975426722732549,1.3601490834804277
5,PAYMENT,5288.3,C856901180,66748.0,61459.7,M163631293,0.0,0.0,0,5288.300000000003,0.0,0.920772157967142,0.0
5,PAYMENT,2716.81,C392377326,12154.0,9437.19,M417773355,0.0,0.0,0,2716.8099999999995,0.0,0.7764678295205064,0.0
5,PAYMENT,20563.52,C829239469,9437.19,0.0,M1051155205,0.0,0.0,0,9437.19,0.0,0.0,0.0
5,PAYMENT,15330.96,C819323772,0.0,0.0,M497501602,0.0,0.0,0,0.0,0.0,0.0,0.0
5,PAYMENT,5435.76,C1167582947,0.0,0.0,M1106043431,0.0,0.0,0,0.0,0.0,0.0,0.0
5,PAYMENT,9144.91,C1581066085,0.0,0.0,M2031154005,0.0,0.0,0,0.0,0.0,0.0,0.0
5,PAYMENT,655.16,C55226986,0.0,0.0,M630298110,0.0,0.0,0,0.0,0.0,0.0,0.0
5,PAYMENT,49.61,C304125990,0.0,0.0,M1825856364,0.0,0.0,0,0.0,0.0,0.0,0.0
5,PAYMENT,28765.49,C979074430,0.0,0.0,M332149166,0.0,0.0,0,0.0,0.0,0.0,0.0
5,PAYMENT,42355.9,C96172633,0.0,0.0,M1274699449,0.0,0.0,0,0.0,0.0,0.0,0.0
5,PAYMENT,1119.39,C707492405,0.0,0.0,M1477996447,0.0,0.0,0,0.0,0.0,0.0,0.0
5,PAYMENT,32593.48,C103788407,0.0,0.0,M523839133,0.0,0.0,0,0.0,0.0,0.0,0.0
5,PAYMENT,4121.51,C1848778141,0.0,0.0,M1968038739,0.0,0.0,0,0.0,0.0,0.0,0.0
5,PAYMENT,16741.22,C249736858,0.0,0.0,M1488550933,0.0,0.0,0,0.0,0.0,0.0,0.0
5,PAYMENT,1220.13,C647580778,0.0,0.0,M1020552337,0.0,0.0,0,0.0,0.0,0.0,0.0
5,PAYMENT,12702.69,C668568559,0.0,0.0,M882053845,0.0,0.0,0,0.0,0.0,0.0,0.0
5,PAYMENT,4187.93,C1485169201,29903.0,25715.07,M1206580572,0.0,0.0,0,4187.93,0.0,0.8599495033940207,0.0
5,PAYMENT,4021.67,C738695357,12760.0,8738.33,M3027538,0.0,0.0,0,4021.67,0.0,0.6848221003129429,0.0
5,PAYMENT,290.66,C2009979916,8738.33,8447.67,M1729992636,0.0,0.0,0,290.65999999999985,0.0,0.9667373514150108,0.0
5,PAYMENT,5290.34,C2001676690,64721.0,59430.66,M100805003,0.0,0.0,0,5290.3399999999965,0.0,0.9182592976003279,0.0
5,PAYMENT,3445.14,C532068603,283795.44,280350.31,M345865414,0.0,0.0,0,3445.1300000000047,0.0,0.9878605167158081,0.0
5,PAYMENT,17975.9,C437306494,280350.31,262374.4,M222947526,0.0,0.0,0,17975.909999999974,0.0,0.9358805417407623,0.0
5,PAYMENT,4177.38,C655550708,12075.0,7897.62,M1486277532,0.0,0.0,0,4177.38,0.0,0.6540472049684024,0.0
5,PAYMENT,530.4,C1153025988,225668.11,225137.71,M108271693,0.0,0.0,0,530.3999999999942,0.0,0.9976496457562835,0.0
5,PAYMENT,35994.44,C907089215,225137.71,189143.27,M1479926346,0.0,0.0,0,35994.44,0.0,0.8401225632080542,0.0
5,PAYMENT,16184.43,C1379436911,189143.27,172958.83,M1957188885,0.0,0.0,0,16184.440000000002,0.0,0.9144329058072795,0.0
5,PAYMENT,5909.55,C1244536402,575.0,0.0,M1040093935,0.0,0.0,0,575.0,0.0,0.0,0.0
5,PAYMENT,5379.76,C731584462,1593.0,0.0,M489549653,0.0,0.0,0,1593.0,0.0,0.0,0.0
5,PAYMENT,3592.05,C659271212,46686.0,43093.95,M1860905408,0.0,0.0,0,3592.050000000003,0.0,0.9230593754014216,0.0
5,PAYMENT,7643.08,C490567348,4317.0,0.0,M1872258305,0.0,0.0,0,4317.0,0.0,0.0,0.0
5,PAYMENT,2098.34,C366513168,20145.0,18046.66,M583668290,0.0,0.0,0,2098.34,0.0,0.8958381732435364,0.0
5,PAYMENT,5278.65,C1421101177,50.0,0.0,M2015924099,0.0,0.0,0,50.0,0.0,0.0,0.0
5,PAYMENT,3674.62,C700523674,50392.0,46717.38,M1542155234,0.0,0.0,0,3674.6200000000026,0.0,0.9270792983011337,0.0
5,PAYMENT,4.36,C761923430,9203.0,9198.64,M293786079,0.0,0.0,0,4.360000000000582,0.0,0.9995262414419215,0.0
5,PAYMENT,1460.16,C835175041,236166.0,234705.84,M838015776,0.0,0.0,0,1460.1600000000035,0.0,0.9938172302532543,0.0
5,PAYMENT,6130.56,C1281325903,59652.28,53521.71,M1263814450,0.0,0.0,0,6130.57,0.0,0.8972282367076503,0.0
5,PAYMENT,7006.43,C1141393171,53521.71,46515.29,M1837858473,0.0,0.0,0,7006.419999999998,0.0,0.8690920002367509,0.0
5,PAYMENT,5379.9,C1513743700,6326.0,946.1,M859653366,0.0,0.0,0,5379.9,0.0,0.14955738223182177,0.0
5,PAYMENT,3549.66,C889961821,20228.0,16678.34,M63169379,0.0,0.0,0,3549.66,0.0,0.8245175004939566,0.0
5,DEBIT,543.21,C382055690,201465.0,200921.79,C254784037,11038.0,11581.21,0,543.2099999999919,-543.2099999999991,0.99730370039456,1.0492127196946464
5,PAYMENT,5073.8,C1334204880,20057.0,14983.2,M663741480,0.0,0.0,0,5073.799999999999,0.0,0.7470309617586144,0.0
5,PAYMENT,2808.11,C994825025,20927.0,18118.89,M1920199,0.0,0.0,0,2808.1100000000006,0.0,0.8658140201649228,0.0
5,PAYMENT,1292.63,C2099826125,21109.0,19816.37,M626972900,0.0,0.0,0,1292.630000000001,0.0,0.9387640342977218,0.0
5,PAYMENT,5172.58,C1080743637,20368.0,15195.42,M712753515,0.0,0.0,0,5172.58,0.0,0.7460437941865936,0.0
5,PAYMENT,26891.86,C294008652,15195.42,0.0,M1120687200,0.0,0.0,0,15195.42,0.0,0.0,0.0
5,PAYMENT,7796.39,C1418129042,786.0,0.0,M545394160,0.0,0.0,0,786.0,0.0,0.0,0.0
5,PAYMENT,2588.64,C10380027,20961.01,18372.38,M542202332,0.0,0.0,0,2588.6299999999974,0.0,0.876502611276424,0.0
5,PAYMENT,6507.26,C1136705850,18372.38,11865.12,M1931327807,0.0,0.0,0,6507.26,0.0,0.6458128995804322,0.0
5,PAYMENT,3600.19,C6788125,46451.0,42850.81,M718451316,0.0,0.0,0,3600.1900000000023,0.0,0.9224948870851171,0.0
5,PAYMENT,1282.59,C1876848389,57861.0,56578.41,M1897195392,0.0,0.0,0,1282.5899999999965,0.0,0.9778332555605715,0.0
5,TRANSFER,40975.4,C1307525827,51859.0,10883.6,C1458849419,0.0,43040.57,0,40975.4,-43040.57,0.2098690680498641,4304057000000.0
5,PAYMENT,1481.02,C1913718808,184.0,0.0,M1856759576,0.0,0.0,0,184.0,0.0,0.0,0.0
5,PAYMENT,650.48,C953492906,116402.0,115751.52,M261849385,0.0,0.0,0,650.4799999999959,0.0,0.99441177986624,0.0
5,PAYMENT,972.33,C1966082314,118.0,0.0,M1150464915,0.0,0.0,0,118.0,0.0,0.0,0.0
5,PAYMENT,583.01,C1442526942,45660.0,45076.99,M104494977,0.0,0.0,0,583.010000000002,0.0,0.9872314936484916,0.0
5,TRANSFER,169448.37,C1941390869,10282.0,0.0,C423583818,66548.75,235997.12,0,10282.0,-169448.37,0.0,3.5462291928843825
5,PAYMENT,3992.52,C577269211,204038.0,200045.48,M774501006,0.0,0.0,0,3992.5199999999895,0.0,0.9804324684617091,0.0
5,PAYMENT,8169.21,C2079989429,260173.0,252003.79,M850683953,0.0,0.0,0,8169.209999999992,0.0,0.9686008540470775,0.0
5,PAYMENT,4379.13,C1398005001,7050.0,2670.87,M839907439,0.0,0.0,0,4379.13,0.0,0.37884680851010094,0.0
5,PAYMENT,1130.38,C422266669,245979.0,244848.62,M139416025,0.0,0.0,0,1130.3800000000047,0.0,0.9954045670564968,0.0
5,PAYMENT,9231.24,C1169780300,244848.62,235617.37,M137902612,0.0,0.0,0,9231.25,0.0,0.9622981334344068,0.0
5,PAYMENT,1859.1,C1265178129,115860.0,114000.9,M962221884,0.0,0.0,0,1859.1000000000058,0.0,0.9839539098911632,0.0
5,PAYMENT,1948.6,C933205333,441.0,0.0,M2118050088,0.0,0.0,0,441.0,0.0,0.0,0.0
5,PAYMENT,4727.31,C2103748960,21043.0,16315.69,M376234567,0.0,0.0,0,4727.3099999999995,0.0,0.7753499976235445,0.0
5,CASH_OUT,142634.17,C1569908962,16315.69,0.0,C1922859107,286841.74,609485.61,0,16315.69,-322643.87,0.0,2.124814924076178
5,PAYMENT,1123.06,C1412195801,45638.0,44514.94,M215738773,0.0,0.0,0,1123.0599999999977,0.0,0.9753919978962762,0.0
5,PAYMENT,1550.75,C2111069331,91303.0,89752.25,M927690291,0.0,0.0,0,1550.75,0.0,0.9830153445121209,0.0
5,DEBIT,2503.29,C8312750,202248.0,199744.71,C2083562754,2806052.44,2808555.73,0,2503.290000000008,-2503.2900000000373,0.987622671175933,1.0008921037840584
5,TRANSFER,71741.21,C1404703093,367623.0,295881.79,C860798122,1540.44,73281.65,0,71741.21000000002,-71741.20999999999,0.8048511382584657,47.571895042665915
5,PAYMENT,1627.82,C215351125,44167.0,42539.18,M1610818058,0.0,0.0,0,1627.8199999999997,0.0,0.9631439762716592,0.0
5,PAYMENT,3263.86,C381045251,11811.0,8547.14,M361021465,0.0,0.0,0,3263.8600000000006,0.0,0.7236593006513219,0.0
5,PAYMENT,2283.56,C914930347,19867.0,17583.44,M1340267778,0.0,0.0,0,2283.5600000000013,0.0,0.8850576332607413,0.0
5,PAYMENT,5188.61,C1805672623,20721.0,15532.39,M1477964234,0.0,0.0,0,5188.610000000001,0.0,0.7495965445679506,0.0
5,DEBIT,700.89,C725177729,20814.0,20113.11,C1587143371,455303.33,181733.94,0,700.8899999999994,273569.39,0.9663260305558921,0.39914915623392433
5,PAYMENT,10940.74,C1919584041,325453.0,314512.26,M438772947,0.0,0.0,0,10940.73999999999,0.0,0.9663830414836868,0.0
5,TRANSFER,43479.45,C2111381500,11582.0,0.0,C476402209,51513.44,97322.02,0,11582.0,-45808.58,0.0,1.8892549206572327
5,PAYMENT,3509.48,C472766619,30578.0,27068.52,M987252728,0.0,0.0,0,3509.4799999999996,0.0,0.8852285957221253,0.0
5,PAYMENT,2466.6,C435875276,133437.0,130970.4,M745089008,0.0,0.0,0,2466.600000000006,0.0,0.981514872186801,0.0
5,PAYMENT,1871.25,C1592970214,25474.0,23602.75,M644718663,0.0,0.0,0,1871.25,0.0,0.9265427494696842,0.0
5,PAYMENT,2224.36,C1756872139,35609.0,33384.64,M226771338,0.0,0.0,0,2224.3600000000006,0.0,0.937533769552378,0.0
5,PAYMENT,1315.93,C1172379175,10749.0,9433.07,M247855428,0.0,0.0,0,1315.9300000000003,0.0,0.8775765187451133,0.0
5,DEBIT,1831.16,C1531532466,14025.0,12193.84,C1711105800,3522.9,5354.06,0,1831.1599999999999,-1831.1600000000003,0.8694360071295049,1.519787674922593
5,DEBIT,2329.14,C1961805376,26958.0,24628.86,C476402209,94992.89,97322.02,0,2329.1399999999994,-2329.1300000000047,0.913601157355548,1.0245189929476801
5,PAYMENT,1319.42,C963884756,5056.0,3736.58,M417167207,0.0,0.0,0,1319.42,0.0,0.7390387658213231,0.0
5,PAYMENT,518.1,C153115658,2774.0,2255.9,M201213864,0.0,0.0,0,518.0999999999999,0.0,0.8132299927872632,0.0
5,PAYMENT,494.64,C790598933,2255.9,1761.25,M1552595422,0.0,0.0,0,494.6500000000001,0.0,0.7807305288320372,0.0
5,PAYMENT,7873.13,C1463905865,20212.0,12338.87,M779857934,0.0,0.0,0,7873.129999999999,0.0,0.610472491588853,0.0
5,PAYMENT,4510.15,C2099199977,15966.0,11455.85,M1959931357,0.0,0.0,0,4510.15,0.0,0.7175153451079058,0.0
5,PAYMENT,4426.72,C675100200,11834.0,7407.28,M1530206433,0.0,0.0,0,4426.72,0.0,0.6259320601650955,0.0
5,PAYMENT,3003.85,C1607566361,24000.0,20996.15,M982054651,0.0,0.0,0,3003.8499999999985,0.0,0.8748395833329689,0.0
5,TRANSFER,179651.4,C2068126708,58395.9,0.0,C187019413,0.0,179651.4,0,58395.9,-179651.4,0.0,17965140000000.0
5,PAYMENT,18067.41,C138733165,0.0,0.0,M1533434416,0.0,0.0,0,0.0,0.0,0.0,0.0
5,PAYMENT,5666.41,C648302729,11446.0,5779.59,M1978496274,0.0,0.0,0,5666.41,0.0,0.5049440852695222,0.0
5,PAYMENT,7496.64,C1521848908,5779.59,0.0,M871097584,0.0,0.0,0,5779.59,0.0,0.0,0.0
5,PAYMENT,6902.52,C936368668,206572.0,199669.48,M689208338,0.0,0.0,0,6902.5199999999895,0.0,0.9665854036364576,0.0
5,PAYMENT,6351.38,C1598405774,7825.0,1473.62,M870649842,0.0,0.0,0,6351.38,0.0,0.18832204472819383,0.0
5,PAYMENT,187.48,C2058566824,6132.0,5944.52,M1884109568,0.0,0.0,0,187.47999999999956,0.0,0.9694259621641074,0.0
5,PAYMENT,774.62,C35539019,157645.0,156870.38,M421481829,0.0,0.0,0,774.6199999999953,0.0,0.995086301500143,0.0
5,PAYMENT,16475.34,C2049602706,156870.38,140395.04,M1663485420,0.0,0.0,0,16475.339999999997,0.0,0.8949748193380487,0.0
5,PAYMENT,10576.89,C327845331,140395.04,129818.15,M1889371810,0.0,0.0,0,10576.890000000014,0.0,0.9246633641757624,0.0
5,PAYMENT,1553.21,C1505424071,129818.15,128264.94,M216421817,0.0,0.0,0,1553.2099999999919,0.0,0.9880354942663266,0.0
5,PAYMENT,3508.93,C1267068395,51108.0,47599.07,M1462880943,0.0,0.0,0,3508.9300000000003,0.0,0.9313428426076287,0.0
5,PAYMENT,415.98,C1502819908,5126.0,4710.02,M1743186770,0.0,0.0,0,415.97999999999956,0.0,0.9188490050703886,0.0
5,PAYMENT,1281.34,C65583344,10988.0,9706.66,M1523941008,0.0,0.0,0,1281.3400000000001,0.0,0.8833873316337063,0.0
5,PAYMENT,462.23,C439636632,4074.0,3611.77,M1255708407,0.0,0.0,0,462.23,0.0,0.8865414825702344,0.0
5,CASH_OUT,173210.02,C204572772,3611.77,0.0,C453211571,5001591.5,5174801.52,0,3611.77,-173210.01999999955,0.0,1.0346309809587586
5,CASH_OUT,138480.68,C2103527052,1191.0,0.0,C1235151206,57606.45,196087.14,0,1191.0,-138480.69,0.0,3.403909458054888
5,PAYMENT,774.48,C1165585194,20185.0,19410.52,M1268261468,0.0,0.0,0,774.4799999999996,0.0,0.9616309140446065,0.0
5,PAYMENT,9479.49,C1273684451,19410.52,9931.02,M1011387188,0.0,0.0,0,9479.5,0.0,0.5116308063872005,0.0
5,PAYMENT,1438.63,C853972908,9931.02,8492.39,M946260334,0.0,0.0,0,1438.630000000001,0.0,0.8551377401305653,0.0
5,PAYMENT,1925.08,C606061176,50195.0,48269.92,M1551301860,0.0,0.0,0,1925.0800000000017,0.0,0.9616479729054763,0.0
5,PAYMENT,2057.11,C1521179441,362.0,0.0,M1409864883,0.0,0.0,0,362.0,0.0,0.0,0.0
5,PAYMENT,2224.41,C249483336,456004.22,453779.81,M1705282731,0.0,0.0,0,2224.4099999999744,0.0,0.9951219530380444,0.0
5,CASH_OUT,272045.87,C1700143613,453779.81,181733.94,C977993101,690691.73,962737.6,0,272045.87,-272045.87,0.40048925931719176,1.3938745147563676
5,PAYMENT,2515.55,C2011815080,151162.0,148646.45,M265096845,0.0,0.0,0,2515.5499999999884,0.0,0.9833585821832879,0.0
5,PAYMENT,2803.61,C1313671691,148646.45,145842.84,M440435702,0.0,0.0,0,2803.610000000015,0.0,0.9811390719387524,0.0
5,PAYMENT,8847.07,C603259018,145842.84,136995.77,M1152113439,0.0,0.0,0,8847.070000000007,0.0,0.9393383315902967,0.0
5,PAYMENT,5089.69,C1645251795,5894.0,804.31,M2094132308,0.0,0.0,0,5089.6900000000005,0.0,0.1364625042413701,0.0
5,PAYMENT,27655.2,C2007716372,804.31,0.0,M1833045213,0.0,0.0,0,804.31,0.0,0.0,0.0
5,PAYMENT,4754.82,C198341554,105213.0,100458.18,M2014481872,0.0,0.0,0,4754.820000000007,0.0,0.9548076758574553,0.0
5,TRANSFER,132427.3,C1426344756,40217.0,0.0,C380242442,0.0,132427.3,0,40217.0,-132427.3,0.0,13242729999999.998
5,CASH_OUT,180009.7,C685605293,0.0,0.0,C1922859107,429475.91,609485.61,0,0.0,-180009.7,0.0,1.4191380606190132
5,PAYMENT,852.95,C805976295,51484.0,50631.05,M1553616699,0.0,0.0,0,852.9499999999971,0.0,0.9834327169604182,0.0
5,PAYMENT,4392.73,C733012599,11470.0,7077.27,M1864683077,0.0,0.0,0,4392.73,0.0,0.6170244115077446,0.0
5,TRANSFER,268571.64,C243801670,7077.27,0.0,C787033725,435950.07,646196.83,0,7077.27,-210246.75999999995,0.0,1.4822725685076392
5,PAYMENT,8479.04,C6650683,333.0,0.0,M753570330,0.0,0.0,0,333.0,0.0,0.0,0.0
5,PAYMENT,3833.36,C1702180644,3137.0,0.0,M734097378,0.0,0.0,0,3137.0,0.0,0.0,0.0
5,TRANSFER,134294.1,C14050562,138.0,0.0,C191614132,10768.1,145062.2,0,138.0,-134294.1,0.0,13.47147593353194
5,DEBIT,3092.94,C2018794816,33476.0,30383.06,C153950082,15680.93,18773.87,0,3092.9399999999987,-3092.9399999999987,0.9076072410082127,1.1972421278577243
5,PAYMENT,30981.44,C877959545,30383.06,0.0,M340418158,0.0,0.0,0,30383.06,0.0,0.0,0.0
5,PAYMENT,4532.37,C654821264,5098.0,565.63,M2112036973,0.0,0.0,0,4532.37,0.0,0.11095135347173214,0.0
5,PAYMENT,3016.29,C1844240889,565.63,0.0,M731081476,0.0,0.0,0,565.63,0.0,0.0,0.0
5,PAYMENT,1903.52,C850465441,64497.0,62593.48,M1446362322,0.0,0.0,0,1903.5199999999968,0.0,0.9704866893032281,0.0
5,TRANSFER,72825.75,C1549565124,6038.0,0.0,C660143728,31280.33,160577.57,0,6038.0,-129297.24,0.0,5.133499870364177
5,PAYMENT,4026.05,C1814554368,10834.0,6807.95,M1455019071,0.0,0.0,0,4026.05,0.0,0.6283874838465678,0.0
5,DEBIT,2298.7,C764490006,29723.0,27424.3,C757257137,38799.34,41098.04,0,2298.7000000000007,-2298.7000000000044,0.9226625845301878,1.0592458531508375
5,PAYMENT,263.87,C303354428,25188.0,24924.13,M1096296601,0.0,0.0,0,263.869999999999,0.0,0.9895239796724672,0.0
5,PAYMENT,7798.4,C1498944673,19889.0,12090.6,M2112194333,0.0,0.0,0,7798.4,0.0,0.607903866458541,0.0
5,PAYMENT,4112.38,C1238642607,16261.0,12148.62,M1229511404,0.0,0.0,0,4112.379999999999,0.0,0.7471016542643459,0.0
5,PAYMENT,6204.45,C1345069688,203281.0,197076.55,M18913807,0.0,0.0,0,6204.450000000012,0.0,0.969478455930413,0.0
5,PAYMENT,1754.73,C1767994579,42560.0,40805.27,M1718705321,0.0,0.0,0,1754.7300000000032,0.0,0.958770441729098,0.0
5,PAYMENT,2976.65,C1467981309,61243.0,58266.35,M1376425471,0.0,0.0,0,2976.6500000000015,0.0,0.9513960779189538,0.0
5,PAYMENT,3770.26,C816821377,36731.0,32960.74,M1549218345,0.0,0.0,0,3770.260000000002,0.0,0.8973548229013919,0.0
5,CASH_OUT,220070.01,C2012011563,32960.74,0.0,C1899073220,3068761.77,3288831.78,0,32960.74,-220070.00999999978,0.0,1.0717129664972298
5,PAYMENT,4704.0,C1901009476,37758.0,33054.0,M1007264592,0.0,0.0,0,4704.0,0.0,0.8754171301443733,0.0
5,TRANSFER,56471.48,C1495931010,312830.0,256358.52,C660143728,104106.08,160577.57,0,56471.48000000001,-56471.490000000005,0.8194818911229479,1.5424418055120757
5,PAYMENT,1534.11,C1211533832,80274.0,78739.89,M1101149296,0.0,0.0,0,1534.1100000000006,0.0,0.9808890799012158,0.0
5,PAYMENT,4562.21,C817896503,78739.89,74177.67,M967306405,0.0,0.0,0,4562.220000000001,0.0,0.9420596091763728,0.0
5,PAYMENT,1901.5,C1170032467,74177.67,72276.18,M359463456,0.0,0.0,0,1901.4900000000052,0.0,0.974365735672073,0.0
5,PAYMENT,15211.91,C637365534,72276.18,57064.27,M590966720,0.0,0.0,0,15211.909999999996,0.0,0.7895307970065948,0.0
5,PAYMENT,32876.85,C202453803,57064.27,24187.42,M2120115571,0.0,0.0,0,32876.85,0.0,0.4238627778817772,0.0
5,PAYMENT,2883.1,C805659195,24187.42,21304.32,M1487559828,0.0,0.0,0,2883.0999999999985,0.0,0.8808016729354017,0.0
5,PAYMENT,38371.41,C1562883265,21304.32,0.0,M1356806123,0.0,0.0,0,21304.32,0.0,0.0,0.0
5,PAYMENT,19561.11,C1263567729,0.0,0.0,M1091844211,0.0,0.0,0,0.0,0.0,0.0,0.0
5,PAYMENT,9452.85,C569707820,0.0,0.0,M146540182,0.0,0.0,0,0.0,0.0,0.0,0.0
5,PAYMENT,16780.75,C1194870779,0.0,0.0,M655304911,0.0,0.0,0,0.0,0.0,0.0,0.0
5,PAYMENT,20526.64,C773512559,0.0,0.0,M1182463628,0.0,0.0,0,0.0,0.0,0.0,0.0
5,PAYMENT,4477.03,C1131963943,0.0,0.0,M493844439,0.0,0.0,0,0.0,0.0,0.0,0.0
5,PAYMENT,17390.17,C1709580464,0.0,0.0,M1958310934,0.0,0.0,0,0.0,0.0,0.0,0.0
5,PAYMENT,27401.26,C1953529336,0.0,0.0,M315059566,0.0,0.0,0,0.0,0.0,0.0,0.0
5,PAYMENT,7414.66,C1181756454,0.0,0.0,M2035743034,0.0,0.0,0,0.0,0.0,0.0,0.0
5,PAYMENT,18850.92,C238998613,0.0,0.0,M666596577,0.0,0.0,0,0.0,0.0,0.0,0.0
